iBeacon ID,Time,iBeacon Mac,RSSI,Location
492,860175299,54:4A:16:6F:01:CE,-73,Box2
437,860179193,54:4A:16:6F:05:05,-75,Box2
419,860180570,54:4A:16:6F:01:DA,-74,Box2
419,860185952,54:4A:16:6F:01:DA,-74,Box2
492,860188173,54:4A:16:6F:01:CE,-69,Box2
444,860188192,54:4A:16:6F:04:23,-55,Box2
437,860188205,54:4A:16:6F:05:05,-74,Box2
419,860188246,54:4A:16:6F:01:DA,-70,Box2
492,860188260,54:4A:16:6F:01:CE,-77,Box2
444,860188291,54:4A:16:6F:04:23,-56,Box2
419,860188321,54:4A:16:6F:01:DA,-73,Box2
492,860188344,54:4A:16:6F:01:CE,-72,Box2
437,860188359,54:4A:16:6F:05:05,-71,Box2
419,860188681,54:4A:16:6F:01:DA,-79,Box2
444,860188724,54:4A:16:6F:04:23,-56,Box2
437,860189096,54:4A:16:6F:05:05,-75,Box2
419,860189579,54:4A:16:6F:01:DA,-73,Box2
492,860189760,54:4A:16:6F:01:CE,-77,Box2
437,860190004,54:4A:16:6F:05:05,-75,Box2
419,860190473,54:4A:16:6F:01:DA,-73,Box2
444,860191299,54:4A:16:6F:04:23,-57,Box2
419,860191379,54:4A:16:6F:01:DA,-81,Box2
492,860191566,54:4A:16:6F:01:CE,-74,Box2
437,860191813,54:4A:16:6F:05:05,-72,Box2
419,860192294,54:4A:16:6F:01:DA,-75,Box2
492,860192470,54:4A:16:6F:01:CE,-70,Box2
444,860192578,54:4A:16:6F:04:23,-56,Box2
492,860193374,54:4A:16:6F:01:CE,-71,Box2
437,860193630,54:4A:16:6F:05:05,-72,Box2
444,860193881,54:4A:16:6F:04:23,-61,Box2
419,860194112,54:4A:16:6F:01:DA,-74,Box2
492,860194421,54:4A:16:6F:01:CE,-78,Box2
437,860194566,54:4A:16:6F:05:05,-67,Box2
419,860194996,54:4A:16:6F:01:DA,-76,Box2
444,860195157,54:4A:16:6F:04:23,-61,Box2
437,860195429,54:4A:16:6F:05:05,-72,Box2
492,860196063,54:4A:16:6F:01:CE,-70,Box2
437,860196334,54:4A:16:6F:05:05,-77,Box2
444,860196452,54:4A:16:6F:04:23,-56,Box2
419,860196811,54:4A:16:6F:01:DA,-78,Box2
492,860196968,54:4A:16:6F:01:CE,-76,Box2
437,860197238,54:4A:16:6F:05:05,-74,Box2
444,860197745,54:4A:16:6F:04:23,-56,Box2
492,860197883,54:4A:16:6F:01:CE,-74,Box2
437,860198152,54:4A:16:6F:05:05,-72,Box2
419,860198623,54:4A:16:6F:01:DA,-73,Box2
437,860200899,54:4A:16:6F:05:05,-72,Box2
444,860201581,54:4A:16:6F:04:23,-60,Box2
419,860202280,54:4A:16:6F:01:DA,-74,Box2
492,860203347,54:4A:16:6F:01:CE,-76,Box2
444,860207883,54:4A:16:6F:04:23,-60,Box2
419,860213135,54:4A:16:6F:01:DA,-70,Box2
492,860213271,54:4A:16:6F:01:CE,-85,Box2
444,860213301,54:4A:16:6F:04:23,-56,Box2
419,860215867,54:4A:16:6F:01:DA,-74,Box2
492,860218441,54:4A:16:6F:01:CE,-72,Box2
437,860220807,54:4A:16:6F:05:05,-76,Box2
419,860222191,54:4A:16:6F:01:DA,-71,Box2
492,860223233,54:4A:16:6F:01:CE,-84,Box2
419,860227620,54:4A:16:6F:01:DA,-71,Box2
492,860227802,54:4A:16:6F:01:CE,-73,Box2
444,860227891,54:4A:16:6F:04:23,-60,Box2
437,860231716,54:4A:16:6F:05:05,-77,Box2
444,860276636,54:4A:16:6F:04:23,-72,Box6
492,860276703,54:4A:16:6F:01:CE,-50,Box6
437,860277879,54:4A:16:6F:05:05,-80,Box6
444,860280281,54:4A:16:6F:04:23,-55,Box6
419,860282702,54:4A:16:6F:01:DA,-74,Box6
437,860284146,54:4A:16:6F:05:05,-73,Box6
419,860287311,54:4A:16:6F:01:DA,-71,Box6
444,860290224,54:4A:16:6F:04:23,-56,Box6
419,860290912,54:4A:16:6F:01:DA,-74,Box6
444,860291117,54:4A:16:6F:04:23,-50,Box6
437,860291370,54:4A:16:6F:05:05,-77,Box6
492,860291599,54:4A:16:6F:01:CE,-84,Box6
419,860291819,54:4A:16:6F:01:DA,-84,Box6
444,860292037,54:4A:16:6F:04:23,-49,Box6
437,860292725,54:4A:16:6F:05:05,-70,Box6
492,860292887,54:4A:16:6F:01:CE,-82,Box6
444,860292936,54:4A:16:6F:04:23,-52,Box6
437,860293202,54:4A:16:6F:05:05,-73,Box6
419,860293639,54:4A:16:6F:01:DA,-78,Box6
437,860294092,54:4A:16:6F:05:05,-71,Box6
492,860294173,54:4A:16:6F:01:CE,-81,Box6
419,860294539,54:4A:16:6F:01:DA,-82,Box6
444,860294757,54:4A:16:6F:04:23,-56,Box6
437,860294993,54:4A:16:6F:05:05,-71,Box6
419,860295448,54:4A:16:6F:01:DA,-81,Box6
492,860295479,54:4A:16:6F:01:CE,-83,Box6
444,860295653,54:4A:16:6F:04:23,-52,Box6
419,860296349,54:4A:16:6F:01:DA,-80,Box6
444,860296566,54:4A:16:6F:04:23,-50,Box6
492,860296769,54:4A:16:6F:01:CE,-76,Box6
419,860297263,54:4A:16:6F:01:DA,-82,Box6
444,860297464,54:4A:16:6F:04:23,-52,Box6
437,860297716,54:4A:16:6F:05:05,-77,Box6
492,860298064,54:4A:16:6F:01:CE,-83,Box6
444,860298374,54:4A:16:6F:04:23,-52,Box6
437,860298612,54:4A:16:6F:05:05,-73,Box6
419,860299068,54:4A:16:6F:01:DA,-78,Box6
444,860299276,54:4A:16:6F:04:23,-52,Box6
437,860299521,54:4A:16:6F:05:05,-70,Box6
419,860299975,54:4A:16:6F:01:DA,-82,Box6
444,860300168,54:4A:16:6F:04:23,-50,Box6
437,860300426,54:4A:16:6F:05:05,-67,Box6
492,860300646,54:4A:16:6F:01:CE,-76,Box6
419,860300865,54:4A:16:6F:01:DA,-81,Box6
444,860301087,54:4A:16:6F:04:23,-51,Box6
437,860301337,54:4A:16:6F:05:05,-77,Box6
419,860302138,54:4A:16:6F:01:DA,-78,Box6
492,860302159,54:4A:16:6F:01:CE,-75,Box6
444,860302173,54:4A:16:6F:04:23,-51,Box6
437,860302227,54:4A:16:6F:05:05,-72,Box6
419,860302689,54:4A:16:6F:01:DA,-78,Box6
444,860302909,54:4A:16:6F:04:23,-50,Box6
437,860303142,54:4A:16:6F:05:05,-73,Box6
419,860303586,54:4A:16:6F:01:DA,-82,Box6
437,860304050,54:4A:16:6F:05:05,-71,Box6
492,860304507,54:4A:16:6F:01:CE,-83,Box6
444,860304726,54:4A:16:6F:04:23,-52,Box6
437,860304949,54:4A:16:6F:05:05,-76,Box6
419,860305394,54:4A:16:6F:01:DA,-82,Box6
444,860305624,54:4A:16:6F:04:23,-56,Box6
492,860306157,54:4A:16:6F:01:CE,-75,Box6
419,860306298,54:4A:16:6F:01:DA,-77,Box6
444,860306527,54:4A:16:6F:04:23,-51,Box6
437,860306752,54:4A:16:6F:05:05,-73,Box6
492,860307096,54:4A:16:6F:01:CE,-77,Box6
419,860307202,54:4A:16:6F:01:DA,-77,Box6
444,860307431,54:4A:16:6F:04:23,-51,Box6
437,860307657,54:4A:16:6F:05:05,-71,Box6
444,860308339,54:4A:16:6F:04:23,-51,Box6
492,860308395,54:4A:16:6F:01:CE,-82,Box6
437,860308567,54:4A:16:6F:05:05,-70,Box6
419,860309015,54:4A:16:6F:01:DA,-81,Box6
444,860309246,54:4A:16:6F:04:23,-53,Box6
437,860309472,54:4A:16:6F:05:05,-77,Box6
492,860309679,54:4A:16:6F:01:CE,-82,Box6
419,860309923,54:4A:16:6F:01:DA,-83,Box6
437,860310377,54:4A:16:6F:05:05,-77,Box6
419,860310817,54:4A:16:6F:01:DA,-83,Box6
492,860310957,54:4A:16:6F:01:CE,-82,Box6
444,860311052,54:4A:16:6F:04:23,-56,Box6
437,860311277,54:4A:16:6F:05:05,-73,Box6
419,860311730,54:4A:16:6F:01:DA,-77,Box6
444,860311958,54:4A:16:6F:04:23,-51,Box6
437,860312192,54:4A:16:6F:05:05,-72,Box6
492,860312240,54:4A:16:6F:01:CE,-82,Box6
444,860312851,54:4A:16:6F:04:23,-51,Box6
437,860313092,54:4A:16:6F:05:05,-67,Box6
444,860313771,54:4A:16:6F:04:23,-53,Box6
437,860314000,54:4A:16:6F:05:05,-71,Box6
444,860314679,54:4A:16:6F:04:23,-53,Box6
492,860314820,54:4A:16:6F:01:CE,-83,Box6
437,860314900,54:4A:16:6F:05:05,-70,Box6
444,860315580,54:4A:16:6F:04:23,-56,Box6
437,860315821,54:4A:16:6F:05:05,-72,Box6
492,860316116,54:4A:16:6F:01:CE,-84,Box6
419,860316252,54:4A:16:6F:01:DA,-77,Box6
444,860316491,54:4A:16:6F:04:23,-56,Box6
437,860316718,54:4A:16:6F:05:05,-76,Box6
419,860317156,54:4A:16:6F:01:DA,-77,Box6
444,860317394,54:4A:16:6F:04:23,-52,Box6
492,860317426,54:4A:16:6F:01:CE,-81,Box6
437,860317624,54:4A:16:6F:05:05,-72,Box6
419,860318065,54:4A:16:6F:01:DA,-81,Box6
444,860318303,54:4A:16:6F:04:23,-50,Box6
437,860318538,54:4A:16:6F:05:05,-71,Box6
492,860318707,54:4A:16:6F:01:CE,-76,Box6
419,860318957,54:4A:16:6F:01:DA,-81,Box6
444,860319192,54:4A:16:6F:04:23,-53,Box6
492,860319990,54:4A:16:6F:01:CE,-84,Box6
444,860320099,54:4A:16:6F:04:23,-51,Box6
437,860321233,54:4A:16:6F:05:05,-70,Box6
492,860321277,54:4A:16:6F:01:CE,-82,Box6
419,860321675,54:4A:16:6F:01:DA,-81,Box6
444,860321915,54:4A:16:6F:04:23,-56,Box6
492,860324237,54:4A:16:6F:01:CE,-83,Box6
419,860324260,54:4A:16:6F:01:DA,-80,Box6
444,860324344,54:4A:16:6F:04:23,-50,Box6
437,860324360,54:4A:16:6F:05:05,-68,Box6
419,860324417,54:4A:16:6F:01:DA,-81,Box6
444,860324446,54:4A:16:6F:04:23,-51,Box6
444,860324625,54:4A:16:6F:04:23,-51,Box6
437,860324849,54:4A:16:6F:05:05,-77,Box6
492,860325148,54:4A:16:6F:01:CE,-83,Box6
419,860325319,54:4A:16:6F:01:DA,-73,Box6
437,860325771,54:4A:16:6F:05:05,-76,Box6
419,860326332,54:4A:16:6F:01:DA,-77,Box6
492,860326422,54:4A:16:6F:01:CE,-75,Box6
444,860326433,54:4A:16:6F:04:23,-56,Box6
437,860326665,54:4A:16:6F:05:05,-70,Box6
444,860327402,54:4A:16:6F:04:23,-56,Box6
437,860327573,54:4A:16:6F:05:05,-64,Box6
492,860327718,54:4A:16:6F:01:CE,-75,Box6
419,860328011,54:4A:16:6F:01:DA,-81,Box6
444,860328257,54:4A:16:6F:04:23,-50,Box6
437,860328471,54:4A:16:6F:05:05,-77,Box6
492,860329018,54:4A:16:6F:01:CE,-82,Box6
444,860329163,54:4A:16:6F:04:23,-50,Box6
437,860329390,54:4A:16:6F:05:05,-76,Box6
419,860329818,54:4A:16:6F:01:DA,-78,Box6
444,860330064,54:4A:16:6F:04:23,-52,Box6
437,860330276,54:4A:16:6F:05:05,-70,Box6
492,860330322,54:4A:16:6F:01:CE,-82,Box6
419,860330761,54:4A:16:6F:01:DA,-73,Box6
437,860331194,54:4A:16:6F:05:05,-68,Box6
492,860331620,54:4A:16:6F:01:CE,-76,Box6
419,860331670,54:4A:16:6F:01:DA,-80,Box6
444,860331892,54:4A:16:6F:04:23,-56,Box6
419,860332529,54:4A:16:6F:01:DA,-69,Box6
444,860332803,54:4A:16:6F:04:23,-51,Box6
492,860332879,54:4A:16:6F:01:CE,-76,Box6
437,860333000,54:4A:16:6F:05:05,-76,Box6
419,860333446,54:4A:16:6F:01:DA,-69,Box6
444,860333687,54:4A:16:6F:04:23,-50,Box6
437,860333901,54:4A:16:6F:05:05,-78,Box6
492,860334176,54:4A:16:6F:01:CE,-83,Box6
444,860334578,54:4A:16:6F:04:23,-46,Box6
492,860335464,54:4A:16:6F:01:CE,-92,Box6
444,860335478,54:4A:16:6F:04:23,-55,Box6
437,860335695,54:4A:16:6F:05:05,-65,Box6
419,860336141,54:4A:16:6F:01:DA,-83,Box6
444,860336384,54:4A:16:6F:04:23,-58,Box6
437,860336599,54:4A:16:6F:05:05,-65,Box6
492,860338495,54:4A:16:6F:01:CE,-73,Box6
419,860338535,54:4A:16:6F:01:DA,-71,Box6
444,860338557,54:4A:16:6F:04:23,-50,Box6
437,860338577,54:4A:16:6F:05:05,-67,Box6
419,860338605,54:4A:16:6F:01:DA,-71,Box6
444,860338630,54:4A:16:6F:04:23,-50,Box6
437,860338651,54:4A:16:6F:05:05,-69,Box6
437,860413532,54:4A:16:6F:05:05,-77,Box5
444,860414225,54:4A:16:6F:04:23,-71,Box5
419,860423023,54:4A:16:6F:01:DA,-79,Box5
492,860423072,54:4A:16:6F:01:CE,-71,Box5
437,860423472,54:4A:16:6F:05:05,-58,Box5
492,860427642,54:4A:16:6F:01:CE,-71,Box5
437,860427983,54:4A:16:6F:05:05,-58,Box5
492,860433949,54:4A:16:6F:01:CE,-70,Box5
419,860435720,54:4A:16:6F:01:DA,-77,Box5
419,860436595,54:4A:16:6F:01:DA,-77,Box5
492,860436666,54:4A:16:6F:01:CE,-83,Box5
437,860438733,54:4A:16:6F:05:05,-58,Box5
419,860438774,54:4A:16:6F:01:DA,-77,Box5
444,860438809,54:4A:16:6F:04:23,-62,Box5
444,860440527,54:4A:16:6F:04:23,-60,Box5
419,860442950,54:4A:16:6F:01:DA,-75,Box5
444,860452266,54:4A:16:6F:04:23,-64,Box5
419,860453417,54:4A:16:6F:01:DA,-77,Box5
492,860453558,54:4A:16:6F:01:CE,-73,Box5
444,860453665,54:4A:16:6F:04:23,-65,Box5
419,860453839,54:4A:16:6F:01:DA,-73,Box5
492,860453864,54:4A:16:6F:01:CE,-75,Box5
444,860454052,54:4A:16:6F:04:23,-66,Box5
437,860454195,54:4A:16:6F:05:05,-57,Box5
419,860454699,54:4A:16:6F:01:DA,-72,Box5
444,860455072,54:4A:16:6F:04:23,-67,Box5
419,860455603,54:4A:16:6F:01:DA,-72,Box5
492,860455685,54:4A:16:6F:01:CE,-74,Box5
444,860455895,54:4A:16:6F:04:23,-61,Box5
437,860456017,54:4A:16:6F:05:05,-57,Box5
419,860456513,54:4A:16:6F:01:DA,-76,Box5
492,860461530,54:4A:16:6F:01:CE,-94,Box5
444,860461575,54:4A:16:6F:04:23,-64,Box5
419,860461643,54:4A:16:6F:01:DA,-74,Box5
492,860461672,54:4A:16:6F:01:CE,-95,Box5
437,860461766,54:4A:16:6F:05:05,-61,Box5
492,860461795,54:4A:16:6F:01:CE,-79,Box5
444,860461828,54:4A:16:6F:04:23,-67,Box5
437,860461893,54:4A:16:6F:05:05,-62,Box5
419,860462008,54:4A:16:6F:01:DA,-72,Box5
492,860462034,54:4A:16:6F:01:CE,-77,Box5
437,860462088,54:4A:16:6F:05:05,-62,Box5
419,860462498,54:4A:16:6F:01:DA,-73,Box5
444,860462796,54:4A:16:6F:04:23,-61,Box5
437,860462952,54:4A:16:6F:05:05,-58,Box5
444,860463768,54:4A:16:6F:04:23,-60,Box5
437,860464050,54:4A:16:6F:05:05,-57,Box5
419,860464226,54:4A:16:6F:01:DA,-76,Box5
492,860464814,54:4A:16:6F:01:CE,-74,Box5
437,860465135,54:4A:16:6F:05:05,-57,Box5
444,860470433,54:4A:16:6F:04:23,-65,Box5
437,860471404,54:4A:16:6F:05:05,-57,Box5
419,860474593,54:4A:16:6F:01:DA,-66,Box5
492,860474693,54:4A:16:6F:01:CE,-74,Box5
444,860474851,54:4A:16:6F:04:23,-63,Box5
437,860475051,54:4A:16:6F:05:05,-57,Box5
419,860475500,54:4A:16:6F:01:DA,-66,Box5
492,860475585,54:4A:16:6F:01:CE,-94,Box5
444,860475772,54:4A:16:6F:04:23,-63,Box5
437,860476631,54:4A:16:6F:05:05,-57,Box5
419,860476815,54:4A:16:6F:01:DA,-65,Box5
444,860476922,54:4A:16:6F:04:23,-66,Box5
437,860477091,54:4A:16:6F:05:05,-57,Box5
492,860477379,54:4A:16:6F:01:CE,-73,Box5
444,860477573,54:4A:16:6F:04:23,-66,Box5
437,860477750,54:4A:16:6F:05:05,-57,Box5
444,860478606,54:4A:16:6F:04:23,-62,Box5
492,860479187,54:4A:16:6F:01:CE,-84,Box5
444,860479377,54:4A:16:6F:04:23,-60,Box5
437,860479568,54:4A:16:6F:05:05,-62,Box5
419,860480031,54:4A:16:6F:01:DA,-65,Box5
492,860480089,54:4A:16:6F:01:CE,-70,Box5
444,860480286,54:4A:16:6F:04:23,-63,Box5
437,860480463,54:4A:16:6F:05:05,-56,Box5
444,860481190,54:4A:16:6F:04:23,-66,Box5
437,860481365,54:4A:16:6F:05:05,-57,Box5
419,860481841,54:4A:16:6F:01:DA,-76,Box5
492,860481894,54:4A:16:6F:01:CE,-70,Box5
419,860482758,54:4A:16:6F:01:DA,-72,Box5
492,860482812,54:4A:16:6F:01:CE,-72,Box5
444,860483008,54:4A:16:6F:04:23,-65,Box5
437,860483169,54:4A:16:6F:05:05,-59,Box5
419,860483658,54:4A:16:6F:01:DA,-69,Box5
492,860483707,54:4A:16:6F:01:CE,-71,Box5
444,860483916,54:4A:16:6F:04:23,-65,Box5
492,860484624,54:4A:16:6F:01:CE,-67,Box5
444,860484826,54:4A:16:6F:04:23,-63,Box5
437,860484986,54:4A:16:6F:05:05,-55,Box5
492,860485506,54:4A:16:6F:01:CE,-69,Box5
444,860485740,54:4A:16:6F:04:23,-59,Box5
437,860485893,54:4A:16:6F:05:05,-55,Box5
419,860486401,54:4A:16:6F:01:DA,-75,Box5
444,860486664,54:4A:16:6F:04:23,-59,Box5
437,860488807,54:4A:16:6F:05:05,-55,Box5
419,860489045,54:4A:16:6F:01:DA,-74,Box5
492,860489084,54:4A:16:6F:01:CE,-66,Box5
444,860489231,54:4A:16:6F:04:23,-62,Box5
419,860489393,54:4A:16:6F:01:DA,-74,Box5
492,860489412,54:4A:16:6F:01:CE,-67,Box5
444,860489537,54:4A:16:6F:04:23,-62,Box5
437,860489605,54:4A:16:6F:05:05,-58,Box5
419,860489960,54:4A:16:6F:01:DA,-74,Box5
437,860490307,54:4A:16:6F:05:05,-57,Box5
419,860490913,54:4A:16:6F:01:DA,-68,Box5
492,860490951,54:4A:16:6F:01:CE,-72,Box5
444,860491203,54:4A:16:6F:04:23,-64,Box5
437,860491300,54:4A:16:6F:05:05,-55,Box5
419,860491772,54:4A:16:6F:01:DA,-68,Box5
492,860491815,54:4A:16:6F:01:CE,-72,Box5
444,860491877,54:4A:16:6F:04:23,-64,Box5
437,860491916,54:4A:16:6F:05:05,-56,Box5
419,860492067,54:4A:16:6F:01:DA,-70,Box5
492,860492093,54:4A:16:6F:01:CE,-67,Box5
444,860492151,54:4A:16:6F:04:23,-60,Box5
492,860492878,54:4A:16:6F:01:CE,-70,Box5
444,860492990,54:4A:16:6F:04:23,-61,Box5
437,860493140,54:4A:16:6F:05:05,-57,Box5
419,860493627,54:4A:16:6F:01:DA,-71,Box5
444,860493899,54:4A:16:6F:04:23,-65,Box5
437,860494028,54:4A:16:6F:05:05,-54,Box5
419,860494550,54:4A:16:6F:01:DA,-73,Box5
492,860494594,54:4A:16:6F:01:CE,-71,Box5
419,860495436,54:4A:16:6F:01:DA,-69,Box5
492,860495457,54:4A:16:6F:01:CE,-71,Box5
444,860495768,54:4A:16:6F:04:23,-61,Box5
419,860496551,54:4A:16:6F:01:DA,-69,Box5
492,860496601,54:4A:16:6F:01:CE,-68,Box5
444,860496780,54:4A:16:6F:04:23,-65,Box5
437,860496817,54:4A:16:6F:05:05,-57,Box5
419,860497256,54:4A:16:6F:01:DA,-71,Box5
492,860497300,54:4A:16:6F:01:CE,-68,Box5
437,860497645,54:4A:16:6F:05:05,-59,Box7
419,860498147,54:4A:16:6F:01:DA,-68,Box7
444,860498405,54:4A:16:6F:04:23,-67,Box7
437,860498568,54:4A:16:6F:05:05,-68,Box7
419,860499058,54:4A:16:6F:01:DA,-64,Box7
492,860499080,54:4A:16:6F:01:CE,-63,Box7
444,860499296,54:4A:16:6F:04:23,-50,Box7
437,860499462,54:4A:16:6F:05:05,-60,Box7
419,860499985,54:4A:16:6F:01:DA,-66,Box7
444,860500267,54:4A:16:6F:04:23,-53,Box7
437,860500441,54:4A:16:6F:05:05,-60,Box7
492,860500917,54:4A:16:6F:01:CE,-70,Box7
444,860501173,54:4A:16:6F:04:23,-53,Box7
437,860501302,54:4A:16:6F:05:05,-71,Box7
419,860501818,54:4A:16:6F:01:DA,-85,Box7
492,860501880,54:4A:16:6F:01:CE,-87,Box7
437,860502214,54:4A:16:6F:05:05,-70,Box7
492,860502712,54:4A:16:6F:01:CE,-86,Box7
444,860502915,54:4A:16:6F:04:23,-52,Box7
437,860503085,54:4A:16:6F:05:05,-68,Box7
419,860503664,54:4A:16:6F:01:DA,-79,Box7
492,860503689,54:4A:16:6F:01:CE,-70,Box7
444,860503906,54:4A:16:6F:04:23,-52,Box7
437,860504037,54:4A:16:6F:05:05,-63,Box7
492,860505437,54:4A:16:6F:01:CE,-73,Box7
492,860512699,54:4A:16:6F:01:CE,-85,Box7
419,860514462,54:4A:16:6F:01:DA,-76,Box7
444,860518322,54:4A:16:6F:04:23,-54,Box7
492,860520913,54:4A:16:6F:01:CE,-69,Box7
437,860520933,54:4A:16:6F:05:05,-62,Box7
492,860524436,54:4A:16:6F:01:CE,-73,Box7
419,860525303,54:4A:16:6F:01:DA,-82,Box7
492,860525340,54:4A:16:6F:01:CE,-86,Box7
444,860525552,54:4A:16:6F:04:23,-54,Box7
437,860525684,54:4A:16:6F:05:05,-60,Box7
419,860526221,54:4A:16:6F:01:DA,-77,Box7
444,860526456,54:4A:16:6F:04:23,-54,Box7
437,860526578,54:4A:16:6F:05:05,-61,Box7
419,860527097,54:4A:16:6F:01:DA,-77,Box7
492,860527157,54:4A:16:6F:01:CE,-73,Box7
444,860527353,54:4A:16:6F:04:23,-54,Box7
419,860528049,54:4A:16:6F:01:DA,-82,Box7
444,860528261,54:4A:16:6F:04:23,-53,Box7
437,860528388,54:4A:16:6F:05:05,-69,Box7
419,860529270,54:4A:16:6F:01:DA,-82,Box7
492,860529300,54:4A:16:6F:01:CE,-69,Box7
437,860529491,54:4A:16:6F:05:05,-69,Box7
419,860529835,54:4A:16:6F:01:DA,-81,Box7
492,860529868,54:4A:16:6F:01:CE,-69,Box7
444,860530080,54:4A:16:6F:04:23,-52,Box7
419,860530720,54:4A:16:6F:01:DA,-77,Box7
492,860530798,54:4A:16:6F:01:CE,-73,Box7
437,860531486,54:4A:16:6F:05:05,-61,Box7
419,860532221,54:4A:16:6F:01:DA,-77,Box7
492,860532308,54:4A:16:6F:01:CE,-74,Box7
444,860532645,54:4A:16:6F:04:23,-54,Box7
419,860533522,54:4A:16:6F:01:DA,-77,Box7
444,860533628,54:4A:16:6F:04:23,-53,Box7
437,860533697,54:4A:16:6F:05:05,-69,Box7
419,860533921,54:4A:16:6F:01:DA,-78,Box7
492,860533965,54:4A:16:6F:01:CE,-87,Box7
444,860534132,54:4A:16:6F:04:23,-53,Box7
444,860534598,54:4A:16:6F:04:23,-54,Box7
437,860534719,54:4A:16:6F:05:05,-63,Box7
419,860535258,54:4A:16:6F:01:DA,-81,Box7
492,860535397,54:4A:16:6F:01:CE,-73,Box7
437,860535794,54:4A:16:6F:05:05,-61,Box7
419,860536164,54:4A:16:6F:01:DA,-82,Box7
437,860536530,54:4A:16:6F:05:05,-60,Box7
492,860537216,54:4A:16:6F:01:CE,-84,Box7
444,860537732,54:4A:16:6F:04:23,-53,Box7
437,860537912,54:4A:16:6F:05:05,-70,Box7
419,860538376,54:4A:16:6F:01:DA,-79,Box7
437,860538852,54:4A:16:6F:05:05,-69,Box7
444,860539435,54:4A:16:6F:04:23,-49,Box7
437,860539708,54:4A:16:6F:05:05,-70,Box7
419,860540276,54:4A:16:6F:01:DA,-81,Box7
492,860540328,54:4A:16:6F:01:CE,-71,Box7
444,860540799,54:4A:16:6F:04:23,-54,Box7
419,860542084,54:4A:16:6F:01:DA,-84,Box7
492,860542234,54:4A:16:6F:01:CE,-86,Box7
419,860544307,54:4A:16:6F:01:DA,-84,Box7
492,860544443,54:4A:16:6F:01:CE,-87,Box7
444,860546354,54:4A:16:6F:04:23,-53,Box7
419,860546647,54:4A:16:6F:01:DA,-78,Box7
492,860546684,54:4A:16:6F:01:CE,-69,Box7
444,860546903,54:4A:16:6F:04:23,-49,Box7
437,860547014,54:4A:16:6F:05:05,-69,Box7
419,860547086,54:4A:16:6F:01:DA,-77,Box7
492,860547126,54:4A:16:6F:01:CE,-72,Box7
444,860547156,54:4A:16:6F:04:23,-54,Box7
437,860547258,54:4A:16:6F:05:05,-63,Box7
419,860547476,54:4A:16:6F:01:DA,-81,Box7
437,860547720,54:4A:16:6F:05:05,-63,Box7
419,860548041,54:4A:16:6F:01:DA,-83,Box7
492,860548243,54:4A:16:6F:01:CE,-88,Box7
444,860548450,54:4A:16:6F:04:23,-54,Box7
437,860548557,54:4A:16:6F:05:05,-61,Box7
419,860549062,54:4A:16:6F:01:DA,-83,Box7
492,860549113,54:4A:16:6F:01:CE,-69,Box7
444,860549350,54:4A:16:6F:04:23,-53,Box7
419,860555163,54:4A:16:6F:01:DA,-84,Box7
492,860555196,54:4A:16:6F:01:CE,-72,Box7
437,860555372,54:4A:16:6F:05:05,-70,Box7
419,860555694,54:4A:16:6F:01:DA,-78,Box7
444,860555951,54:4A:16:6F:04:23,-53,Box7
437,860556031,54:4A:16:6F:05:05,-63,Box7
419,860556304,54:4A:16:6F:01:DA,-81,Box7
492,860556352,54:4A:16:6F:01:CE,-86,Box7
437,860556728,54:4A:16:6F:05:05,-61,Box7
419,860557817,54:4A:16:6F:01:DA,-84,Box7
492,860557866,54:4A:16:6F:01:CE,-69,Box7
444,860558112,54:4A:16:6F:04:23,-54,Box7
437,860558215,54:4A:16:6F:05:05,-61,Box7
419,860558771,54:4A:16:6F:01:DA,-86,Box7
444,860558946,54:4A:16:6F:04:23,-53,Box7
419,860559889,54:4A:16:6F:01:DA,-77,Box7
444,860560135,54:4A:16:6F:04:23,-53,Box7
437,860560195,54:4A:16:6F:05:05,-69,Box7
419,860560711,54:4A:16:6F:01:DA,-78,Box7
437,860561353,54:4A:16:6F:05:05,-69,Box7
492,860561864,54:4A:16:6F:01:CE,-86,Box7
437,860562207,54:4A:16:6F:05:05,-63,Box7
419,860562458,54:4A:16:6F:01:DA,-81,Box7
492,860562520,54:4A:16:6F:01:CE,-68,Box7
437,860562906,54:4A:16:6F:05:05,-63,Box7
492,860563362,54:4A:16:6F:01:CE,-69,Box7
437,860563860,54:4A:16:6F:05:05,-61,Box7
419,860565457,54:4A:16:6F:01:DA,-84,Box7
437,860565936,54:4A:16:6F:05:05,-60,Box7
419,860567376,54:4A:16:6F:01:DA,-77,Box7
492,860567429,54:4A:16:6F:01:CE,-84,Box7
444,860568157,54:4A:16:6F:04:23,-53,Box7
437,860568510,54:4A:16:6F:05:05,-69,Box7
419,860569902,54:4A:16:6F:01:DA,-85,Box7
492,860569946,54:4A:16:6F:01:CE,-89,Box7
437,860570673,54:4A:16:6F:05:05,-69,Box7
419,860571275,54:4A:16:6F:01:DA,-89,Box7
492,860571334,54:4A:16:6F:01:CE,-70,Box7
444,860571766,54:4A:16:6F:04:23,-53,Box7
492,860572507,54:4A:16:6F:01:CE,-74,Box7
444,860572905,54:4A:16:6F:04:23,-54,Box7
437,860573255,54:4A:16:6F:05:05,-62,Box7
419,860573709,54:4A:16:6F:01:DA,-77,Box7
444,860574041,54:4A:16:6F:04:23,-53,Box7
